comment,rating,date,drug,url
"I haven't experienced nausea but I have been getting welts on my legs and thighs wherever I inject myself.  This condition is itchy.  My doctor says it's an alergic reaction, with no remedy to relieve it.  Other than that, I've lost weight and have no other reaction.  Has anyone had this reaction?","{'effectiveness': 4.0, 'ease of use': 4.0, 'satisfaction': 3.0}",12/23/2008 8:09:05 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=50&sortby=3&conditionFilter=-1
I can use the blood sugars that are in my system and I don't tire near as much as before.  I also lost 58 pounds but it was very hard at first but well worth it.,"{'effectiveness': 5.0, 'ease of use': 3.0, 'satisfaction': 4.0}",12/23/2008 1:59:17 AM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=50&sortby=3&conditionFilter=-1
I was Prescribed Byetta in addition to lantus insulin for type 1.5(LADA). Have found it to help- but felt sick to my stomach most of the time- have only been on it for 3 weeks.,"{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",12/21/2008 6:09:55 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=51&sortby=3&conditionFilter=-1
I was on Byetta for over a year and then started to have severe stomasch pain. I was told to contio=ue with the Byetta within 3 weeks went int hospitsal thaught having heart attack. they went in an looked everything fine with the heart. Then they did a upper GI and found that my GERD was severe and everthing was irriated. They took me off of the byetta nad the stamach apin went away but still having real blood sugar problems.,"{'effectiveness': 4.0, 'ease of use': 4.0, 'satisfaction': 2.0}",12/19/2008 12:31:04 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=51&sortby=3&conditionFilter=-1
"I am so thankful for the reviews on this website.  I had nausea after the second and third dose.  It was very bad.  I found through the reviews that injecting the medication into the thigh would relieve the nausea.  After the first injection in my thigh the nausea stopped.  I have always been a late night snacker and this medicine has reduced by appetite after dinner by 95%.  I have been taking the medication for about 3 weeks, my testing results have lower a great deal.","{'effectiveness': 4.0, 'ease of use': 4.0, 'satisfaction': 4.0}",12/18/2008 2:02:06 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=51&sortby=3&conditionFilter=-1
this is the third day of this med regiment for me,"{'effectiveness': 4.0, 'ease of use': 4.0, 'satisfaction': 4.0}",12/11/2008 3:48:50 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=51&sortby=3&conditionFilter=-1
"I have been on byetta for 4months and still have some nausea associated with it, also I have had the red rash at the injection site it has gotten better later. I've lost 7 lbs and that is a plus, but I have alot of tenderness in my right upper stomach area below my right breast(anyone else have this problem?)","{'effectiveness': 3.0, 'ease of use': 4.0, 'satisfaction': 3.0}",12/8/2008 8:53:55 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=51&sortby=3&conditionFilter=-1
"I started with Byetta 5mcg a little over 3 years ago.  After 1 month I went to 10 mcg.  The first 2 - 3 weeks I had nausea and then it subsided completely after about a month.  Once in a while I will get a slight nausea feeling, but it only lasts for a couple of minutes.  Over the next year I lost 50 lbs and it has stayed off since that time.  I continue to take Byetta 10 mcg and do not take any other oral medications for my diabetes. If I do not eat enough I have had some low BG reading, but overall it has been a very good drug for me.  All of my blood and organ function tests have been good so far. ","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",12/7/2008 11:29:53 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=52&sortby=3&conditionFilter=-1
effectiveness generally very good but sort of sporadic - consistency of delivery from syringe?  Stability of drug for >30 days?,"{'effectiveness': 4.0, 'ease of use': 2.0, 'satisfaction': 5.0}",12/5/2008 10:48:06 AM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=52&sortby=3&conditionFilter=-1
"My A1c was 7.4 even though I was following the diabetic diet, exercising, 1000 mg Metformin 2x daily as well as 10 mg gliburide 2x daily. Fasting BG hung around 180. Started with the 5mcg pen and immediately I had to start cutting back on the amount of gliburide (reduced to 5 mg 2x daily). Nausea was bad at times but no vomiting. When I started the 2nd pen I got welps for about a week but applying benadryl cream to the injection site helped. Also, waiting an extra 5-10 seconds before removing the needle as well as turning it a quarter turn to be sure to remove all the liquid underneath the skin help.

BG fasting was averaging around 85 when I got the flu shot. Within 4 days BG started moving up towards 150-160. I called the doc and he said to just keep taking and bumped me up to the 10 mcg. It took nearly a month for the BG to start making its way back down (also had to go back to the 10 mg of Gliburide 2x daily). The average now is about 128 for fasting with an average of 117 2 hours after meals.

I really think the 5 mcg pen worked better than the 10 mcg as my liver still dumps tremendous amounts of sugar into my blood (dawn syndrome) on the 10 mcg. I know this because dr. only perscribed 1 pen of 10mcg to see if I could tolerate it. Once it was done and I was waiting for my appointment I used the refill on the 5 mcg until I saw him. He thinks it's just coincidence but I'm going to go to an endocrinologist for a 2nd opinion.

Increasing water and fiber helped with the consitipation issues. I only have nausea if I wait longer than 30 min between injection and meal.","{'effectiveness': 4.0, 'ease of use': 5.0, 'satisfaction': 3.0}",12/4/2008 11:48:58 AM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=52&sortby=3&conditionFilter=-1
Keep a eye on your Pancreas. I almost died from using Byetta.,"{'effectiveness': 3.0, 'ease of use': 3.0, 'satisfaction': 1.0}",12/3/2008 5:48:17 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=52&sortby=3&conditionFilter=-1
"I started Byetta 10mcg and after about 3 months found it to be too much, bad side effects and causing crashes, sick stomach and headaches. I lost about 30 lbs on it but couldn't handle the effects so I went to 5mcg which works very well. The more weight I lost, the less byetta I needed. I don't use any other diabetic meds with Byetta and it doesn't seem to make a difference. I am concerned about the issue of damage to internal parts though. I'm hoping that losing another 15-20 lbs that I won't need the byetta at all.","{'effectiveness': 4.0, 'ease of use': 4.0, 'satisfaction': 3.0}",12/2/2008 9:11:40 AM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=53&sortby=3&conditionFilter=-1
After being on Byetta for over 2 years. I suffered an acute Pancreatic attack. near death experience. I have been removed from the drug. I have controlled my glucose levels by Diet and the other medications I have been on so far. sugars,"{'effectiveness': 3.0, 'ease of use': 5.0, 'satisfaction': 2.0}",11/30/2008 9:30:31 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=53&sortby=3&conditionFilter=-1
"After being quite ill, my A1c went up to 9.4 -- within two months of being on 5mcg of Byetta, it was down to 5.7.  Never had any real GI sympptoms except for decreased appetite.  Lost about 60lbs.  I  LOVE  it!!!","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",11/29/2008 9:38:16 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=53&sortby=3&conditionFilter=-1
"While it held my blood sugar count in check, the side effects of welts and rash forced me to abandon use.  Manufacturer denies such side effect.","{'effectiveness': 4.0, 'ease of use': 5.0, 'satisfaction': 1.0}",11/22/2008 5:30:51 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=53&sortby=3&conditionFilter=-1
"I have had minimial nasaeu with the drug.  However, since I started about 2 months ago I have had numbness in my toes since I have been on the drug (almost immediately after starting with Byetta).","{'effectiveness': 3.0, 'ease of use': 4.0, 'satisfaction': 3.0}",11/21/2008 2:05:49 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=53&sortby=3&conditionFilter=-1
"I have been on this drug since March 2008.  I had a A1C of a 10.1 and now i have brought it down to at least a 7.9.  I have lost about 20 lbs on this drug.  I feel so much better and I don't have much of an appetite.  I still get nauseous every once in a while.  However, the benefits outweigh the side effects.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 4.0}",11/20/2008 11:01:17 AM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=54&sortby=3&conditionFilter=-1
"At first,I had some stomache upset,and diarrhea.Now I have lost 10 lbs.in one month of usage I am excited!!!Maybe this will be an answer to my prayers,I am only on the 5mg for now I go back to the Dr. on Dec.8 hopefully there is more good news like a lower a1c.","{'effectiveness': 5.0, 'ease of use': 4.0, 'satisfaction': 5.0}",11/18/2008 2:53:43 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=54&sortby=3&conditionFilter=-1
"I have been taking Byetta for about 6 months, I have gained weight and all I do is vomit (about 3-6 times a week on average) I have told my endocrinologist about this but he told me to continue taking Byetta in hopes things would improve. I feel sick and miserable all the time. Has anyone had a similar experience? Please Help.","{'effectiveness': 3.0, 'ease of use': 5.0, 'satisfaction': 2.0}",11/16/2008 4:36:55 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=54&sortby=3&conditionFilter=-1
"This is my 4th day on The 5 Byetta twice a day,lost about 6 lbs,still work out and my walks with my wife,But I notice I sweat alot more when working out,or just walking.has this happened to anyone else?","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",11/16/2008 3:45:58 AM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=54&sortby=3&conditionFilter=-1
"I have been taking Byetta for 1 year, overall my health has improve, good A1C, good glucose numbers and I have lost 40lbs. my only problem is constipation, it's very severe, hope others might help me with this. Overall I am happy with this medication.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",11/12/2008 3:04:23 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=54&sortby=3&conditionFilter=-1
Just started Byetta dont feel sick to my stomach but then again this is only my second day,"{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",11/12/2008 10:26:30 AM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=55&sortby=3&conditionFilter=-1
"I have been on the med for 6 months and have lost 32 pounds.  However, I have recurrent problems with a really vile taste in my mouth, particularly right after the injection.  Has this ever happened to anyone else?  I cannot seem to get a straight answer on this from the company.  It is so bad at times I feel I am going to vomit.  Any ideas?","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 4.0}",11/10/2008 12:55:03 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=55&sortby=3&conditionFilter=-1
"I have used Byetta for one month. I was taken off of the med today by my endocrinologist. The first three weeks I had severe upset stomachs after most shots. Although that did subside with week four, I now have developed red raised bumps at all of my injections sites. I went to my Dr. and they suggested to use the longer needles. I tried it , but it has not worked. The bumps are very itchy. The medicine worked great for me though. My numbers were right were they needed to be. I hope other users read this if they need encouragement. this med works great in lowering your sugars. Just stick with it through the stomach aches, they do go away after time. I wish I could of stayed on this med. I now have to take insulin. It makes me sad. ","{'effectiveness': 5.0, 'ease of use': 4.0, 'satisfaction': 2.0}",11/6/2008 6:36:42 PM,Byetta subcutaneous,https://www.webmd.com/drugs/drugreview-93242-Byetta-subcutaneous.aspx?drugid=93242&drugname=Byetta-subcutaneous&pageIndex=55&sortby=3&conditionFilter=-1
